Category,Year,Dollar Sales UD
Lip Pencil,2002,66998130.58
Lip Pencil,2005,229774412.4
Lip Pencil,2020,898926121.6
Lip Pencil,2000,796269245.2
Lip Pencil,2006,809801225.3
Lip Pencil,2019,347281104.6
Lip Pencil,2016,964773633.7
Lip Pencil,2011,632915558.9
Lip Pencil,2014,686027707.7
Lip Pencil,2004,16045449.66
Lip Pencil,2008,209735638.5
Lip Pencil,2012,501612507.1
Lip Pencil,2008,875514535.1
Lip Pencil,2017,683340133.4
Lip Pencil,2018,360484684.1
Lip Pencil,2010,777682012.7
Lip Pencil,2015,428212069.9
Lip Pencil,2021,262640647.7
Lip Pencil,2011,594635361.4
Lip Pencil,2005,619338460.1
Lip Pencil,2017,783858572.3
Lip Pencil,2002,330360164.1
Lip Pencil,2006,27945303.13
Lip Pencil,2017,956616685.9
Lip Pencil,2012,990266767.8
Lip Pencil,2010,405503890.6
Lip Pencil,2022,504768378.3
Lip Pencil,2024,708893642.4
Lip Pencil,2007,852467410.6
Lip Pencil,2022,480747070.6
Lip Pencil,2010,712609396.5
Lip Pencil,2011,972334578.9
Lip Pencil,2022,520230175.2
Lip Pencil,2023,921413547.2
Lip Pencil,2019,643343203.1
Lip Pencil,2002,369594637.2
Lip Pencil,2006,954750479.6
Lip Pencil,2020,465704348.5
Lip Pencil,2009,357576313.5
Lip Pencil,2022,994716643.8
Lip Pencil,2011,228915294.2
Lip Pencil,2004,885192929.5
Lip Pencil,2013,836325450.1
Lip Pencil,2020,754448290.4
Lip Pencil,2000,500194722.5
Lip Pencil,2016,573330290.4
Lip Pencil,2005,544016055.5
Lip Pencil,2016,94165203.33
Lip Pencil,2013,49262673.27
Lip Pencil,2000,675473647.1
Lip Pencil,2023,541344860.6
Lip Pencil,2010,962650673.7
Lip Pencil,2012,191936154.7
Lip Pencil,2000,594265513.6
Lip Pencil,2014,929418293.4
Lip Pencil,2017,562451435.3
Lip Pencil,2004,285482438
Lip Pencil,2002,172653744.5
Lip Pencil,2007,566362847.8
Lip Pencil,2018,727328502.2
Lip Pencil,2006,828880092.2
Lip Pencil,2021,251515496.3
Lip Pencil,2003,820693271.2
Lip Pencil,2019,406230976.7
Lip Pencil,2024,169229800.6
Lip Pencil,2008,146278793.5
Lip Pencil,2006,891287364.7
Lip Pencil,2017,421482024.5
Lip Pencil,2016,331981537.5
Lip Pencil,2012,666088631.2
Lip Pencil,2022,149772526.6
Lip Pencil,2014,806797591.6
Lip Pencil,2014,931211334.3
Lip Pencil,2014,16267605.61
Lip Pencil,2008,508192692.5
Lip Pencil,2003,515236021.2
Lip Pencil,2005,50696293.28
Lip Pencil,2024,645054965.8
Lip Pencil,2022,779134205.1
Lip Pencil,2016,596773091.7
Lip Pencil,2006,413248315.5
Lip Pencil,2021,314431617.6
Lip Pencil,2014,783094106.3
Lip Pencil,2005,98771663.77
Lip Pencil,2001,898835465.1
Lip Pencil,2013,843249562.3
Lip Pencil,2017,130840897.3
Lip Pencil,2014,362238403.3
Lip Pencil,2018,282939380.9
Lip Pencil,2001,284692596.5
Lip Pencil,2006,403089908.7
Lip Pencil,2019,999709724.6
Lip Pencil,2007,859652398.9
Lip Pencil,2005,166077270.1
Lip Pencil,2002,281331507.6
Lip Pencil,2016,662105552.3
Lip Pencil,2007,885551605.2
Lip Pencil,2020,226111469.5
Lip Pencil,2005,144270983.6
Lip Pencil,2014,930322653.7
Lip Pencil,2012,755609018.3
Lip Pencil,2023,359182003.6
Lip Pencil,2000,697908890.7
Lip Pencil,2009,520231415.2
Lip Pencil,2014,966527756.3
Lip Pencil,2018,313042273.8
Lip Pencil,2007,900104547.1
Lip Pencil,2018,874839892.2
Lip Pencil,2022,123186709.9
Lip Pencil,2012,442549822.9
Lip Pencil,2005,507243446.2
Lip Pencil,2015,804055124.8
Lip Pencil,2018,229917846.2
Lip Pencil,2014,223174801.5
Lip Pencil,2015,350164110.5
Lip Pencil,2010,750651181.4
Lip Pencil,2010,714803243.8
Lip Pencil,2013,610325660.7
Lip Pencil,2007,842057216.8
Lip Pencil,2015,492851748.3
Lip Pencil,2005,80456005.7
Lip Pencil,2007,37702308.6
Lip Pencil,2018,493850369.3
Lip Pencil,2021,991048583.5
Lip Pencil,2000,396894047
Lip Pencil,2007,783634058.3
Lip Pencil,2022,623632385.5
Lip Pencil,2003,81844173.44
Lip Pencil,2019,92081844.43
Lip Pencil,2021,85205599.03
Lip Pencil,2009,19685560.71
Lip Pencil,2011,433308511.2
Lip Pencil,2013,370175130.9
Lip Pencil,2016,616227123.2
Lip Pencil,2003,611648744.5
Lip Pencil,2013,339653575.1
Lip Pencil,2020,38849055.49
Lip Pencil,2015,451320823.7
Lip Pencil,2018,534208615.2
Lip Pencil,2020,166877419
Lip Pencil,2007,783882308.4
Lip Pencil,2017,483721842.6
Lip Pencil,2023,869542842.6
Lip Pencil,2013,420914831.2
Lip Pencil,2018,899498877.4
Lip Pencil,2024,170803244
Lip Pencil,2013,276262958.8
Lip Pencil,2004,806874975.3
Lip Pencil,2000,119534053.5
Lip Pencil,2017,612418727.2
Lip Pencil,2004,922413534.8
Lip Pencil,2003,172937803.3
Lip Pencil,2009,958694281.5
Lip Pencil,2019,595090627
Lip Pencil,2024,190883827.4
Lip Pencil,2020,565756223.5
Lip Pencil,2008,949485350.8
Lip Pencil,2006,96860627.2
Lip Pencil,2020,583488212.4
Lip Pencil,2003,358667966.2
Lip Pencil,2016,448796312.5
Lip Pencil,2004,615370573.8
Lip Pencil,2003,496956618.1
Lip Pencil,2007,874577272.5
Lip Pencil,2015,745499622.5
Lip Pencil,2016,269595369.1
Lip Pencil,2015,185605887.7
Lip Pencil,2012,880729370.1
Lip Pencil,2019,441066957.1
Lip Pencil,2017,730808992.7
Lip Pencil,2023,513476354.5
Lip Pencil,2012,45623365.48
Lip Pencil,2008,839490280.8
Lip Pencil,2015,979237244.2
Lip Pencil,2002,240976230.3
Lip Pencil,2021,859635532.2
Lip Pencil,2018,102597746.5
Lip Pencil,2008,665926330.9
Lip Pencil,2017,24041042.51
Lip Pencil,2009,202302586.4
Lip Pencil,2017,997206523.9
Lip Pencil,2009,811410172.2
Lip Pencil,2001,720765928.4
Lip Pencil,2015,409677508.1
Lip Pencil,2018,95420281.44
Lip Pencil,2022,889868788.9
Lip Pencil,2007,566715117.1
Lip Pencil,2018,833853418.8
Lip Pencil,2022,634534740.8
Lip Pencil,2016,153059869.5
Lip Pencil,2014,956035213.8
Lip Pencil,2010,783639845.1
Lip Pencil,2009,343033292.1
Lip Pencil,2023,213479418.9
Lip Pencil,2018,601213405.3
Lip Pencil,2022,790730410.4
Lip Pencil,2006,536257439.4
Lip Pencil,2016,96541527.34
Lip Pencil,2013,97905326.27
Lip Pencil,2002,692738496.9
Lip Pencil,2022,31039594.83
Lip Pencil,2015,940765780.3
Lip Pencil,2006,942562414.4
Lip Pencil,2020,235069734
Lip Pencil,2007,855916000.3
Lip Pencil,2014,206119486.9
Lip Pencil,2005,717023267.2
Lip Pencil,2015,355376967.8
Lip Pencil,2014,999893055.2
Lip Pencil,2001,747368591.6
Lip Pencil,2007,918958669.1
Lip Pencil,2000,953853733.9
Lip Pencil,2009,547195901.3
Lip Pencil,2006,452206066.9
Lip Pencil,2010,566480858
Lip Pencil,2003,413772442
Lip Pencil,2022,674560421.5
Lip Pencil,2005,107091826
Lip Pencil,2017,600801653.5
Lip Pencil,2011,388564003.8
Lip Pencil,2021,116311122.3
Lip Pencil,2019,885440228.7
Lip Pencil,2015,635752269.9
Lip Pencil,2019,87267183.44
Lip Pencil,2019,676873123.7
Lip Pencil,2010,996420099.3
Lip Pencil,2013,734909525.9
Lip Pencil,2021,189422964.5
Lip Pencil,2003,188754838.6
Lip Pencil,2000,21605090.29
Lip Pencil,2024,668307353.7
Lip Pencil,2022,967952047.9
Lip Pencil,2017,305672285.4
Lip Pencil,2007,241833310.8
Lip Pencil,2000,999454094.8
Lip Pencil,2023,869939596.4
Lip Pencil,2003,571313252.4
Lip Pencil,2004,437767328.7
Lip Pencil,2019,376842667.4
Lip Pencil,2003,31748621.6
Lip Pencil,2015,84940371.84
Lip Pencil,2003,482357721.2
Lip Pencil,2007,184967864.7
Lip Pencil,2015,520158614.4
Lip Pencil,2017,659661621.4
Lip Pencil,2001,796117800.8
Lip Pencil,2003,233365312.3
Lip Pencil,2021,318268649
Lip Pencil,2009,754144705.9
Lip Pencil,2010,155517206.3
Lip Pencil,2002,338014118.3
Lip Pencil,2018,799905737.2
Lip Pencil,2000,737989773
Lip Pencil,2011,911243764.7
Lip Pencil,2009,963028749.5
Lip Pencil,2006,878576951.1
Lip Pencil,2010,631661360.7
Lip Pencil,2006,750716323.7
Lip Pencil,2016,371591104.8
Lip Pencil,2021,58892691.64
Lip Pencil,2009,317319440
Lip Pencil,2003,682502107.4
Lip Pencil,2009,413474211.8
Lip Pencil,2022,669829327.8
Lip Pencil,2005,859411375
Lip Pencil,2002,660313841
Lip Pencil,2004,162849101.5
Lip Pencil,2000,534667020.8
Lip Pencil,2012,84861507.03
Lip Pencil,2010,635345789.2
Lip Pencil,2011,910997601.9
Lip Pencil,2008,328102340.1
Lip Pencil,2011,278134167.5
Lip Pencil,2009,389356882.2
Lip Pencil,2012,903367020.6
Lip Pencil,2013,847645858.6
Lip Pencil,2022,172325080.5
Lip Pencil,2008,691767381.9
Lip Pencil,2009,498730509.9
Lip Pencil,2013,86543218.71
Lip Pencil,2016,808941111.1
Lip Pencil,2020,752324372.2
Lip Pencil,2018,536737948.2
Lip Pencil,2000,403786129.9
Lip Pencil,2023,402147787.2
Lip Pencil,2019,402891606.1
Lip Pencil,2010,461617492.4
Lip Pencil,2002,108410149.1
Lip Pencil,2004,151504381.8
Lip Pencil,2022,112161913.7
Lip Pencil,2011,733086747.6
Lip Pencil,2020,995582502.3
Lip Pencil,2002,411991755.2
Lip Pencil,2024,493417037.3
Lip Pencil,2011,260508553.7
Lip Pencil,2012,198000941.1
Lip Pencil,2009,57904018.4
Lip Pencil,2011,667252424.7
Lip Pencil,2004,86813776.97
Lip Pencil,2006,70147897
Lip Pencil,2016,674191366.1
Lip Pencil,2014,656387244.6
Lip Pencil,2017,211947768.4
Lip Pencil,2015,10218130.84
Lip Pencil,2010,58656558.79
Lip Pencil,2002,567597358.3
Lip Pencil,2023,841951768
Lip Pencil,2010,169224337.1
Lip Pencil,2006,346928925.5
Lip Pencil,2001,885699112.9
Lip Pencil,2012,107747323.4
Lip Pencil,2006,456495198.1
Lip Pencil,2007,378228599.4
Lip Pencil,2011,393206004
Lip Pencil,2014,156524816.8
Lip Pencil,2012,113872721.6
Lip Pencil,2021,397375877.1
Lip Pencil,2007,466510813.6
Lip Pencil,2001,639721018.5
Lip Pencil,2011,844867902.4
Lip Pencil,2013,280085826.5
Lip Pencil,2008,214307402.4
Lip Pencil,2021,114429777
Lip Pencil,2001,992126410.3
Lip Pencil,2002,581420471.3
Lip Pencil,2001,722157057.4
Lip Pencil,2000,925298255.9
Lip Pencil,2021,344564120.6
Lip Pencil,2023,497597901
Lip Pencil,2010,321106435.9
Lip Pencil,2000,657956906.1
Lip Pencil,2013,580660534
Lip Pencil,2009,742881357.3
Lip Pencil,2013,836777547.6
Lip Pencil,2000,771229828.8
Lip Pencil,2011,38299978
Lip Pencil,2004,305443204.6
Lip Pencil,2000,239142917.1
Lip Pencil,2009,863285419.3
Lip Pencil,2021,413366655.5
Lip Pencil,2000,368373316.1
Lip Pencil,2003,193336221.4
Lip Pencil,2015,301653102.1
Lip Pencil,2006,562770840.9
Lip Pencil,2000,594903797.9
Lip Pencil,2001,688178593
Lip Pencil,2015,181965340
Lip Pencil,2019,924999684.9
Lip Pencil,2024,167656547.5
Lip Pencil,2013,672647489.9
Lip Pencil,2019,340287610.8
Lip Pencil,2007,194006996.7
Lip Pencil,2021,84349312.11
Lip Pencil,2007,537301752.1
Lip Pencil,2019,950319833.9
Lip Pencil,2010,185914117
Lip Pencil,2011,565873682.1
Lip Pencil,2024,989621485.2
Lip Pencil,2010,699398481.7
Lip Pencil,2002,846143527.4
Lip Pencil,2004,186518517.7
Lip Pencil,2005,569446941.3
Lip Pencil,2009,987314320.9
Lip Pencil,2019,364028177.2
Lip Pencil,2010,95766199.67
Lip Pencil,2000,738865192.5
Lip Pencil,2008,582294640.4
Lip Pencil,2002,53111458.51
Lip Pencil,2024,86771438.78
Lip Pencil,2005,666182275.5
Lip Pencil,2024,703699151.6
Lip Pencil,2015,464235845.2
Lip Pencil,2007,230457478.4
Lip Pencil,2015,393927578.9
Lip Pencil,2005,841189267.3
Lip Pencil,2003,728685751.3
Lip Pencil,2008,442167344
Lip Pencil,2021,701434432.1
Lip Pencil,2013,553724955.8
Lip Pencil,2008,380083501.9
Lip Pencil,2006,676202270.5
Lip Pencil,2005,839091002.9
Lip Pencil,2009,554054158.6
Lip Pencil,2003,380564810.8
Lip Pencil,2018,716399241.4
Lip Pencil,2014,738113078.2
Lip Pencil,2005,703199431.6
Lip Pencil,2005,781501641.3
Lip Pencil,2003,767655405.3
Lip Pencil,2017,806163510.2
Lipstain,2005,283897217.5
Lipstain,2002,919666727.1
Lipstain,2000,832833869
Lipstain,2002,862433512.8
Lipstain,2020,91263883.34
Lipstain,2022,787969132.5
Lipstain,2022,530278202.8
Lipstain,2020,966917115.4
Lipstain,2011,458575590.5
Lipstain,2006,670597025.1
Lipstain,2003,807646762.4
Lipstain,2022,32111100.31
Lipstain,2010,328130123.8
Lipstain,2018,384937782.7
Lipstain,2010,650018294.8
Lipstain,2008,712722400.2
Lipstain,2001,540616730.1
Lipstain,2021,235161198.1
Lipstain,2019,701806129.2
Lipstain,2020,176435079.1
Lipstain,2021,980387510.2
Lipstain,2015,135635134.3
Lipstain,2010,755024728.9
Lipstain,2021,750265890.1
Lipstain,2013,243379748
Lipstain,2017,525268136.7
Lipstain,2015,937782561.3
Lipstain,2003,814400101.5
Lipstain,2022,330753670
Lipstain,2010,528711306
Lipstain,2010,155754775.3
Lipstain,2022,947369919.4
Lipstain,2011,254141199.8
Lipstain,2019,317421884.6
Lipstain,2012,499438726.1
Lipstain,2024,142984612
Lipstain,2006,674029958.6
Lipstain,2012,59979002.16
Lipstain,2015,670416964.4
Lipstain,2022,589893678.5
Lipstain,2007,731861229.2
Lipstain,2016,173317009.3
Lipstain,2002,731258786.3
Lipstain,2022,582045360.5
Lipstain,2010,823638715.4
Lipstain,2007,851110488.9
Lipstain,2020,606485566.5
Lipstain,2001,719490789.6
Lipstain,2018,929774822
Lipstain,2003,345774763.3
Lipstain,2002,805197905.6
Lipstain,2002,149232701.3
Lipstain,2013,15973340.16
Lipstain,2015,516270271
Lipstain,2001,731618347
Lipstain,2012,391583048.2
Lipstain,2016,19201632.07
Lipstain,2005,557328516.3
Lipstain,2002,53237805.73
Lipstain,2014,100870012.3
Lipstain,2012,814587420.3
Lipstain,2012,912054680
Lipstain,2008,46929167.04
Lipstain,2001,342007542
Lipstain,2015,483516387.4
Lipstain,2018,967558282.5
Lipstain,2009,283997576.6
Lipstain,2020,317432898.7
Lipstain,2001,929229903.6
Lipstain,2021,142030978.9
Lipstain,2003,554442292.3
Lipstain,2022,372990908.3
Lipstain,2005,391490776.8
Lipstain,2022,849039567.3
Lipstain,2021,280409998.5
Lipstain,2008,623250634
Lipstain,2011,632097539
Lipstain,2000,117333836.2
Lipstain,2023,544036797.1
Lipstain,2016,103083859.5
Lipstain,2006,375296642.1
Lipstain,2006,617303019.1
Lipstain,2006,999478765.3
Lipstain,2008,881281261.3
Lipstain,2012,498196145.8
Lipstain,2004,155293944.7
Lipstain,2006,762703258.3
Lipstain,2003,353446271.4
Lipstain,2012,448323390.5
Lipstain,2018,325177833.8
Lipstain,2009,984391196.5
Lipstain,2017,194091628
Lipstain,2024,660412366.8
Lipstain,2014,811942322.2
Lipstain,2024,998679455.6
Lipstain,2001,731120958.2
Lipstain,2018,474245943.3
Lipstain,2004,614667399.8
Lipstain,2003,539212949.8
Lipstain,2001,406874277
Lipstain,2017,957080693.3
Lipstain,2002,497433919.9
Lipstain,2021,452888747.1
Lipstain,2008,631368952.5
Lipstain,2018,24149836.2
Lipstain,2004,50145913.99
Lipstain,2001,461202099.4
Lipstain,2020,985249078.3
Lipstain,2007,220214626.2
Lipstain,2018,543438119.7
Lipstain,2023,173077672.1
Lipstain,2024,77411232.54
Lipstain,2021,942972693.3
Lipstain,2005,337770534.9
Lipstain,2011,444127568.2
Lipstain,2014,593820130.9
Lipstain,2002,439282151.5
Lipstain,2001,126136374.5
Lipstain,2015,823158592
Lipstain,2012,657935663.5
Lipstain,2002,605288685.6
Lipstain,2004,891239805.4
Lipstain,2016,912443037.9
Lipstain,2007,884490303.6
Lipstain,2015,886329967.3
Lipstain,2023,670199272.7
Lipstain,2004,696145169.4
Lipstain,2011,465795440.5
Lipstain,2002,295378170.5
Lipstain,2000,84080114.26
Lipstain,2011,259735243.5
Lipstain,2000,529691074.7
Lipstain,2012,220399156.2
Lipstain,2008,675510347.3
Lipstain,2023,572130413.7
Lipstain,2024,234844528.5
Lipstain,2019,299436069.3
Lipstain,2021,95215076.08
Lipstain,2004,71693132.29
Lipstain,2014,536390402
Lipstain,2001,908906477.5
Lipstain,2001,568271363.5
Lipstain,2009,623930865.9
Lipstain,2007,83092995.95
Lipstain,2020,670935998
Lipstain,2003,704349964.4
Lipstain,2002,520301812.6
Lipstain,2018,209329853.6
Lipstain,2003,176226429.8
Lipstain,2020,247491960.6
Lipstain,2003,880983866.9
Lipstain,2011,282534771.2
Lipstain,2000,578061921.4
Lipstain,2007,924273337.6
Lipstain,2000,153339991.6
Lipstain,2008,313320018.4
Lipstain,2020,191035992.8
Lipstain,2018,170812491
Lipstain,2008,309787179.2
Lipstain,2009,398364679.7
Lipstain,2019,232237595.1
Lipstain,2017,250420625.7
Lipstain,2020,233170227.8
Lipstain,2024,695160625
Lipstain,2000,865038082.1
Lipstain,2024,58324037
Lipstain,2019,655327849.8
Lipstain,2006,645678925.6
Lipstain,2022,344294700.4
Lipstain,2015,705816176.1
Lipstain,2006,98159294.01
Lipstain,2017,296524443.8
Lipstain,2011,186743653.5
Lipstain,2012,426778864.3
Lipstain,2003,289066128.2
Lipstain,2015,507673960.1
Lipstain,2019,338738935.2
Lipstain,2014,620802668
Lipstain,2003,627021740.3
Lipstain,2011,476893264.2
Lipstain,2023,771404184.5
Lipstain,2001,855789523.7
Lipstain,2005,576393113.8
Lipstain,2008,659149729.5
Lipstain,2001,170530767.4
Lipstain,2016,470644987.4
Lipstain,2014,711123606.3
Lipstain,2003,934101744.7
Lipstain,2014,105010473.6
Lipstain,2009,987485885.4
Lipstain,2000,640275498.2
Lipstain,2014,608860570.4
Lipstain,2010,873738510.1
Lipstain,2021,240482414
Lipstain,2002,255503012.2
Lipstain,2001,932050394.1
Lipstain,2004,799247772.9
Lipstain,2003,528654607.7
Lipstain,2024,579717259.9
Lipstain,2022,355919659.9
Lipstain,2003,820841951.9
Lipstain,2023,333627856.2
Lipstain,2009,38705137.6
Lipstain,2011,973390595.5
Lipstain,2020,814023406.9
Lipstain,2011,406755544
Lipstain,2001,184690855.8
Lipstain,2008,667036561.4
Lipstain,2007,935935941.2
Lipstain,2013,464788964.3
Lipstain,2017,312531018.4
Lipstain,2017,250596157.4
Lipstain,2011,850581474.8
Lipstain,2018,912224806.6
Lipstain,2013,118820473.9
Lipstain,2003,640322369.7
Lipstain,2006,898552257.2
Lipstain,2011,590271078.9
Lipstain,2015,141029070.6
Lipstain,2014,516716509.4
Lipstain,2021,240189654.2
Lipstain,2000,830498958.6
Lipstain,2014,174775687.1
Lipstain,2007,698136201.5
Lipstain,2002,866795963.6
Lipstain,2001,216502887
Lipstain,2006,398469620.4
Lipstain,2006,805368891.5
Lipstain,2007,627440856.7
Lipstain,2012,80935033.31
Lipstain,2023,894196541.5
Lipstain,2007,570199193.5
Lipstain,2013,930584265.8
Lipstain,2000,363192794.6
Lipstain,2021,467343138.8
Lipstain,2014,555782782.6
Lipstain,2016,884788015.6
Lipstain,2015,164245448.8
Lipstain,2015,980664280.7
Lipstain,2009,69069413.37
Lipstain,2010,525882023.5
Lipstain,2011,351708651
Lipstain,2016,847091847
Lipstain,2023,359507828.8
Lipstain,2021,750063507.9
Lipstain,2014,609803592.2
Lipstain,2002,280188343.5
Lipstain,2008,868819763.2
Lipstain,2019,978958472.6
Lipstain,2022,729184969.9
Lipstain,2006,270829026.3
Lipstain,2010,398041726.6
Lipstain,2023,615894365.7
Lipstain,2010,645264357.5
Lipstain,2003,865663726.3
Lipstain,2001,639945704.8
Lipstain,2003,928433378.1
Lipstain,2014,659421374.8
Lipstain,2020,936109934.8
Lipstain,2003,797255547.7
Lipstain,2019,25180862.29
Lipstain,2006,428474882.9
Lipstain,2010,677691682
Lipstain,2007,974015138.9
Lipstain,2020,993570408.2
Lipstain,2010,446300464.1
Lipstain,2019,214551732
Lipstain,2009,661340945.3
Lipstain,2023,800780429.4
Lipstain,2021,924963780.1
Lipstain,2010,854181222.6
Lipstain,2008,963119322.1
Lipstain,2023,969435587.2
Lipstain,2011,752700771.5
Lipstain,2020,289232424.1
Lipstain,2012,465946640.5
Lipstain,2012,33695883.11
Lipstain,2017,351341397.9
Lipstain,2023,249242578.9
Lipstain,2019,856597564.3
Lipstain,2010,462663128.8
Lipstain,2014,320907734
Lipstain,2006,468584294.2
Lipstain,2010,44373167.61
Lipstain,2004,357806615.5
Lipstain,2024,608339425.8
Lipstain,2005,409784449
Lipstain,2011,989895601.4
Lipstain,2008,81104190.78
Lipstain,2008,980511712.2
Lipstain,2006,888719316.7
Lipstain,2020,364860913.8
Lipstain,2014,79936722.62
Lipstain,2023,176866938.6
Lipstain,2024,487710475.9
Lipstain,2000,502085554.1
Lipstain,2018,387490149.2
Lipstain,2001,466791203
Lipstain,2013,149893219.4
Lipstain,2002,315923518.7
Lipstain,2000,999169665.8
Lipstain,2010,495384774
Lipstain,2016,232659316.7
Lipstain,2020,990088419.8
Lipstain,2011,729488026.9
Lipstain,2023,659306467.6
Lipstain,2000,721269381.3
Lipstain,2022,416902364.7
Lipstain,2021,659490253.9
Lipstain,2019,930485165.9
Lipstain,2022,892601285.9
Lipstain,2000,11865490.55
Lipstain,2023,678355947.7
Lipstain,2017,747436977.4
Lipstain,2014,456887808.5
Lipstain,2004,772853736.2
Lipstain,2022,141119182.1
Lipstain,2015,874903376
Lipstain,2005,561212113.8
Lipstain,2017,128047588.2
Lipstain,2004,446884057.4
Lipstain,2002,577381653
Lipstain,2018,636021449.1
Lipstain,2020,917130328.4
Lipstain,2007,727682753.5
Lipstain,2015,235463407
Lipstain,2015,733977079.2
Lipstain,2021,969577844
Lipstain,2001,599775959.2
Lipstain,2020,489238156.2
Lipstain,2007,72148853.77
Lipstain,2022,243895830.3
Lipstain,2002,885212977.1
Lipstain,2000,88751788.54
Lipstain,2001,942151666.8
Lipstain,2016,970913036.8
Lipstain,2012,675035203.8
Lipstain,2022,172366221.6
Lipstain,2016,655506402.1
Lipstain,2012,540777329.2
Lipstain,2016,868024600.9
Lipstain,2016,697829348.9
Lipstain,2011,512266603.7
Lipstain,2023,369033442.2
Lipstain,2003,419956976.5
Lipstain,2011,535257370.1
Lipstain,2011,699709475.5
Lipstain,2007,320950672.6
Lipstain,2023,996517577.2
Lipstain,2024,236317212
Lipstain,2007,601681912.3
Lipstain,2024,762834702.6
Lipstain,2011,318272094.6
Lipstain,2015,880941242.9
Lipstain,2015,489003910.3
Lipstain,2004,17454402.25
Lipstain,2020,403483619.3
Lipstain,2010,962326229.8
Lipstain,2009,22744099.83
Lipstain,2002,981441051
Lipstain,2018,543797962.3
Lipstain,2017,813044259.3
Lipstain,2003,657068146.6
Lipstain,2022,209192429.4
Lipstain,2024,179468982.6
Lipstain,2011,789907688.4
Lipstain,2009,180109925
Lipstain,2007,538113941.3
Lipstain,2007,324364936.8
Lipstain,2021,552671073.4
Lipstain,2015,424954031.3
Lipstain,2023,460923804
Lipstain,2022,72328996.33
Lipstain,2020,533536147.3
Lipstain,2005,823581039.7
Lipstain,2004,606336051.9
Lipstain,2009,217331108.3
Lipstain,2018,436581720.1
Lipstain,2022,644133513.1
Lipstain,2008,516671374.4
Lipstain,2009,661638779.6
Lipstain,2008,222602611.6
Lipstain,2004,535017135.3
Lipstain,2021,87159211.79
Lipstain,2020,669842892.9
Lipstain,2022,92860265.67
Lipstain,2006,874634199.9
Lipstain,2008,535920250.8
Lipstain,2022,812472838.4
Lipstain,2001,386732211.6
Lipstain,2004,376898486.8
Lipstain,2007,383410705.1
Lipstain,2024,925103830.7
Lipstain,2005,920110310.7
Lipstain,2001,395269369.7
Lipstain,2004,642987179.6
Lipstain,2007,850049803.1
Lipstain,2005,248377563.6
Lipstain,2022,445352541
Lipstain,2012,378410153.8
Lipstain,2005,605176304.5
Lipstain,2004,218942871.9
Lipstain,2024,516122784.9
Lipstain,2011,603382209.7
Lipstain,2014,383172174.7
Lipstain,2012,608172172.3
Lipstain,2010,570872828.4
Lipstain,2008,811935040.3
Lipstain,2013,913966321.7
Lipstain,2024,336282874.9
Lipstain,2014,84516750.29
Lipstain,2012,866078284.4
Lipstain,2002,31990842.31
Lipstain,2004,754563914.9
Lipstain,2007,155042525.4
Lipstain,2002,754571271.8
Lipstain,2007,895711955.6
Lipstain,2001,26301766.82
Lipstain,2012,577038556.6
Lipstain,2023,578704413.9
Lipstain,2002,651511233
Lipstain,2024,535237575.6
Lipstain,2016,355141722.5
Lipstain,2002,143276863
Lipstain,2007,491685384.5
Lipstain,2012,28532988.36
Lipstain,2003,481206595.7
Lipstain,2010,354421395.1
Lipstain,2012,714677053.4
Lipstain,2013,602591170.3
Lipstain,2014,833317272.4
Lipstain,2003,499548167.6
Lipstain,2005,246515040.7
Lipstain,2016,482463708.2
Lipstain,2017,426736522.9
Lipstain,2001,346490131.1
Lipstain,2014,492591705.2
Lipstain,2022,48555392.3
Lipstain,2024,786560247.2
Lipstick,2015,835339222.8
Lipstick,2007,897701094.2
Lipstick,2001,94962250
Lipstick,2005,559113721.6
Lipstick,2003,657929266.7
Lipstick,2002,610810551.7
Lipstick,2023,367966178.9
Lipstick,2020,58880820.62
Lipstick,2019,788542941.1
Lipstick,2015,223461788.7
Lipstick,2013,394607690.7
Lipstick,2001,882531457
Lipstick,2017,144035926.6
Lipstick,2000,515144684.5
Lipstick,2010,394994082.2
Lipstick,2022,955808329.2
Lipstick,2005,20731962.26
Lipstick,2004,650979623.9
Lipstick,2022,282790082.6
Lipstick,2024,374539195.3
Lipstick,2007,130567722.4
Lipstick,2001,451250331
Lipstick,2016,17281429.85
Lipstick,2017,169845763.7
Lipstick,2018,691319115
Lipstick,2017,992009278.8
Lipstick,2022,660155694
Lipstick,2011,460277825.9
Lipstick,2012,197106729.4
Lipstick,2022,780403343.6
Lipstick,2005,844380869.2
Lipstick,2002,12945632.59
Lipstick,2011,847729763.5
Lipstick,2012,804064049.4
Lipstick,2010,293341027.8
Lipstick,2003,661737113.6
Lipstick,2003,109722531.7
Lipstick,2022,533687062.4
Lipstick,2009,614137983.3
Lipstick,2019,68487798.55
Lipstick,2000,185252768.7
Lipstick,2005,773225197.2
Lipstick,2023,843205839.3
Lipstick,2001,259154671
Lipstick,2023,551437614.6
Lipstick,2021,744809303.8
Lipstick,2008,751239199.8
Lipstick,2008,782087968
Lipstick,2016,361649755.6
Lipstick,2012,354891999.1
Lipstick,2021,300981503.3
Lipstick,2015,690306231.8
Lipstick,2005,278114554.9
Lipstick,2002,36750022.32
Lipstick,2009,223680237.7
Lipstick,2021,158419908.9
Lipstick,2004,320930357.9
Lipstick,2001,425939392.7
Lipstick,2020,945477383.5
Lipstick,2015,389248779.1
Lipstick,2005,985445609.9
