Category,Year,Avg_Price,Units_Sold,Dollar_Sales,YOY_Change,Guess_Unit_Sales
Hydration Products,2010,105.04,279564,29365651,12.94,0
Hydration Products,2010,76.28,7172300,547000000,16.05,0
Hydration Products,2010,107.68,8680840,935000000,-1.1,0
Hydration Products,2010,54.28,5271962,286000000,16.68,0
Hydration Products,2010,55.46,7066260,392000000,7.04,0
Hydration Products,2010,74.24,7077485,525000000,0.56,0
Hydration Products,2010,109.64,4190015,459000000,1.16,0
Laser Masks,2010,82,4858068,398000000,13.47,0
Laser Masks,2010,65.46,1359898,89016914,13.26,0
Laser Masks,2010,51.97,3453936,179000000,10.93,0
Laser Masks,2010,104.64,4792384,501000000,-4.8,0
Laser Masks,2010,116.27,7438843,865000000,5.8,0
Laser Masks,2010,101.96,6502734,663000000,9.65,0
Laser Masks,2010,29.93,8264107,247000000,-2.31,0
Laser Masks,2010,111.18,7687602,855000000,-0.36,0
Laser Masks,2010,63.14,8149535,515000000,11.3,0
Laser Masks,2010,13.72,8006915,110000000,-5.89,0
Laser Masks,2010,94.4,3120776,295000000,-1.45,0
Laser Masks,2010,39.32,5390025,212000000,14.19,0
Laser Masks,2010,17.31,7796050,135000000,-4.13,0
Laser Masks,2010,100.55,9355808,941000000,1.71,0
Laser Masks,2010,41.1,178726,7346524,19.32,0
Laser Masks,2010,58.55,4130501,242000000,0.96,0
Laser Masks,2010,58.23,5013952,292000000,5.45,0
Laser Masks,2010,71.19,3920254,279000000,14.92,0
Laser Masks,2010,109,9092710,991000000,12.83,0
Laser Masks,2010,103.88,1551828,161000000,10.01,0
Laser Masks,2010,65.91,1459680,96209250,-3.71,0
Laser Masks,2010,30.92,3766236,116000000,13.06,0
Laser Masks,2010,77.53,5803513,450000000,10.79,0
Laser Masks,2010,42.71,3347532,143000000,8.97,0
Laser Masks,2010,66.41,4268626,283000000,9.73,0
Laser Masks,2010,80.66,3931405,317000000,7.35,0
Laser Masks,2010,21.33,7789427,166000000,-2.39,0
Laser Masks,2010,108.33,2225705,241000000,2.71,0
Laser Masks,2010,98.85,953807,94288306,4.36,0
Laser Masks,2010,78.89,2100005,166000000,15.03,0
Serums,2010,77.03,3642644,281000000,8.13,0
Serums,2010,48.05,8933967,429000000,5.43,0
Serums,2010,65.15,8867925,578000000,17.15,0
Serums,2010,108.81,2025853,220000000,9.31,0
Serums,2010,99.64,5677896,566000000,-4.03,0
Serums,2010,74.66,257502,19226049,-1.11,0
Serums,2010,58.98,3341986,197000000,12.99,0
Serums,2010,16.21,3320616,53823638,-5.74,0
Serums,2010,45.98,1054672,48490010,0.51,0
Serums,2010,56.72,9315093,528000000,19.43,0
Serums,2010,67.56,1925905,130000000,12.39,0
Serums,2010,116.33,6095010,709000000,6.07,0
Serums,2010,77.71,5576446,433000000,13.93,0
Serums,2010,25.71,4194471,108000000,4.18,0
Serums,2010,49.25,7935107,391000000,5.63,0
Serums,2010,12.5,4830008,60393364,3.61,0
Serums,2010,101,4784120,483000000,19.5,0
Serums,2010,104.99,4205653,442000000,6.81,0
Serums,2010,57.26,909152,52058115,5.28,0
Serums,2010,51.24,1652892,84694490,5.56,0
Serums,2010,22.54,3846890,86710818,0.08,0
Serums,2010,84.19,4283367,361000000,14.76,0
Additional Treatments,2011,58.83,8415679,495000000,-6.06,0
Additional Treatments,2011,94.56,6924265,655000000,-4.96,0
Additional Treatments,2011,99.33,192262,19097851,-6.16,0
Additional Treatments,2011,10.59,6738064,71339764,3.8,0
Additional Treatments,2011,68.3,5880685,402000000,4.58,0
Additional Treatments,2011,27.72,6333138,176000000,9.74,0
Additional Treatments,2011,75.31,5120545,386000000,12.76,0
Additional Treatments,2011,85.98,7191293,618000000,18.91,0
Additional Treatments,2011,58.35,3134662,183000000,7.76,0
Additional Treatments,2011,12.66,8535217,108000000,18.7,0
Additional Treatments,2011,102.82,1563742,161000000,11.17,0
Additional Treatments,2011,113.19,7497139,849000000,2.78,0
Additional Treatments,2011,51.65,6588715,340000000,9.56,0
Additional Treatments,2011,66.12,8125904,537000000,11.8,0
Additional Treatments,2011,38.15,2938981,112000000,-2.01,0
Additional Treatments,2011,116.6,4823134,562000000,-5.12,0
Additional Treatments,2011,66.16,6966013,461000000,18.54,0
Additional Treatments,2011,106.98,2265882,242000000,-5.78,0
Additional Treatments,2011,45.52,8720088,397000000,7.44,0
Additional Treatments,2011,18.45,4550984,83956218,2.37,0
Additional Treatments,2011,55.88,9662096,540000000,-1.87,0
Additional Treatments,2011,43.27,3282558,142000000,15.12,0
Additional Treatments,2011,117.98,8068843,952000000,13.19,0
Additional Treatments,2011,115.31,3335915,385000000,9.96,0
Additional Treatments,2011,82.24,4400656,362000000,7.29,0
Anti-Aging Creams,2011,19.76,7561571,149000000,2.33,0
Anti-Aging Creams,2011,12.42,5993942,74454617,1.91,0
Anti-Aging Creams,2011,55.95,3318894,186000000,15.79,0
Anti-Aging Creams,2011,108.19,9195625,995000000,6.25,0
Anti-Aging Creams,2011,30.15,7980650,241000000,-6.45,0
Anti-Aging Creams,2011,52.43,8822454,463000000,15.4,0
Anti-Aging Creams,2011,68.78,5801756,399000000,-4.08,0
Anti-Aging Creams,2011,76.99,8897132,685000000,0.82,0
Anti-Aging Creams,2011,68.22,7355846,502000000,14.75,0
Anti-Aging Creams,2011,95.62,6853131,655000000,-0.85,0
Anti-Aging Creams,2011,29.05,4957630,144000000,2.78,0
Anti-Aging Creams,2011,30.39,2492170,75732054,15.53,0
Anti-Aging Creams,2011,92.98,3117974,290000000,-2.06,0
Anti-Aging Creams,2011,51.41,9858558,507000000,17.94,0
Anti-Aging Creams,2011,16.42,5132311,84255387,-6.61,0
Anti-Aging Creams,2011,22.03,1979689,43621442,15.13,0
Anti-Aging Creams,2011,78.42,4530547,355000000,2.37,0
Anti-Aging Creams,2011,40.14,7070588,284000000,-4.23,0
Anti-Aging Creams,2011,12.19,6646850,81009120,8.53,0
Anti-Aging Creams,2011,110.63,9024339,998000000,-3.51,0
Anti-Aging Creams,2011,90.54,8528537,772000000,12.42,0
Anti-Aging Creams,2011,111.51,2889700,322000000,-4.28,0
Anti-Aging Creams,2011,82.51,9263941,764000000,2.45,0
Anti-Aging Creams,2011,20.62,9455956,195000000,2.5,0
Anti-Aging Creams,2011,23.92,2803799,67072216,7.36,0
Anti-Aging Creams,2011,23.38,2261328,52874486,-5.95,0
Anti-Aging Creams,2011,15.3,3821935,58475663,1.89,0
Cleanser,2011,88.67,1779760,158000000,19.45,0
Cleanser,2011,118.51,2847346,337000000,17.53,0
Cleanser,2011,73.19,5730423,419000000,17.55,0
Cleanser,2011,23.23,1018461,23663623,-4.01,0
Cleanser,2011,76.28,4180358,319000000,6,0
Cleanser,2011,87.69,9181226,805000000,-6.09,0
Cleanser,2011,87.2,1627794,142000000,17.41,0
Cleanser,2011,48.84,3712102,181000000,7.64,0
Cleanser,2011,16.2,7831194,127000000,15.9,0
Cleanser,2011,85.32,1441004,123000000,3.25,0
Cleanser,2011,114.6,8491844,973000000,16.35,0
Cleanser,2011,83.81,8014083,672000000,11.21,0
Cleanser,2011,48.07,904450,43481210,10.99,0
Cleanser,2011,63.94,848687,54265567,8.83,0
Cleanser,2011,20.58,4028335,82894097,0.2,0
Cleanser,2011,31.77,740237,23516378,14.68,0
Cleanser,2011,13.29,6769843,89960843,-2.73,0
Cleanser,2011,55.23,5304010,293000000,-7.3,0
Cleanser,2011,114.2,6153584,703000000,5.94,0
Cleanser,2011,96.23,9713357,935000000,11.39,0
Exfoliants,2011,11.76,3332407,39185067,10.46,0
Exfoliants,2011,89.33,7947717,710000000,11.21,0
Exfoliants,2011,40.43,2871144,116000000,0.23,0
Exfoliants,2011,35.57,9626975,342000000,18.27,0
Exfoliants,2011,114.02,853822,97355122,13.25,0
Exfoliants,2011,60.17,1861166,112000000,15.46,0
Exfoliants,2011,89.16,4846072,432000000,1.65,0
Exfoliants,2011,75.37,8986994,677000000,14.33,0
Exfoliants,2011,24.09,7891066,190000000,1.11,0
Exfoliants,2011,26.57,4553854,121000000,13.94,0
Exfoliants,2011,72.98,9657286,705000000,7.79,0
Exfoliants,2011,109.61,3671680,402000000,-0.23,0
Exfoliants,2011,103.12,7579768,782000000,19.01,0
Exfoliants,2011,11.99,6001118,71940533,-2.02,0
Exfoliants,2011,101.81,1883548,192000000,3.66,0
Exfoliants,2011,64.52,5549092,358000000,-0.68,0
Exfoliants,2011,85.12,4731239,403000000,17.36,0
Exfoliants,2011,108.72,2545576,277000000,11.14,0
Face Masks,2011,95.69,4714652,451000000,-1.62,0
Face Masks,2011,104.29,423868,44205222,7.21,0
Face Masks,2011,21.92,2274006,49852698,16.48,0
Face Masks,2011,17.46,9688755,169000000,12.08,0
Face Masks,2011,116.62,8402213,980000000,-7.67,0
Face Masks,2011,31.06,591475,18368804,8.68,0
Face Masks,2011,33.66,1623526,54654645,5.64,0
Face Masks,2011,80.62,1987494,160000000,-5.14,0
Face Masks,2011,56.98,4638220,264000000,2.56,0
Face Masks,2011,19.01,4846643,92141947,7.02,0
Face Masks,2011,22.52,385662,8683637,7.77,0
Face Masks,2011,63.85,4939645,315000000,6.18,0
Face Masks,2011,66.99,1158834,77633226,18.4,0
Face Masks,2011,57.26,1351841,77402973,-1.23,0
Face Masks,2011,44.95,3771275,170000000,-6.08,0
Face Masks,2011,114.68,5863202,672000000,0.86,0
Face Masks,2011,45.12,8226453,371000000,-0.31,0
Face Masks,2011,53.78,9246317,497000000,-2.24,0
Face Masks,2011,72.6,1944936,141000000,8.17,0
Face Masks,2011,68.49,466889,31976721,11.78,0
Hydration Products,2011,72.66,2302219,167000000,4.26,0
Hydration Products,2011,88.66,7129912,632000000,-4.53,0
Hydration Products,2011,56.38,7964432,449000000,4.41,0
Hydration Products,2011,113.96,1929048,220000000,7.5,0
Hydration Products,2011,92,6235568,574000000,18.28,0
Hydration Products,2011,108.37,2099472,228000000,2.32,0
Hydration Products,2011,98.62,7740104,763000000,1.78,0
Hydration Products,2011,42.04,4474083,188000000,-0.93,0
Hydration Products,2011,35.72,6681025,239000000,-4.81,0
Hydration Products,2011,12.18,6866565,83661699,-3.05,0
Hydration Products,2011,104.95,2061560,216000000,0.41,0
Hydration Products,2011,35.83,1006358,36055913,0.06,0
Hydration Products,2011,74.18,6159011,457000000,19.88,0
Hydration Products,2011,116.93,7444167,870000000,-5.4,0
Hydration Products,2011,57.09,5026790,287000000,18.83,0
Hydration Products,2011,34.79,5849990,204000000,15.55,0
Hydration Products,2011,85.1,1359882,116000000,4.43,0
Hydration Products,2011,21.51,3908303,84057065,13.94,0
Hydration Products,2011,23.21,3296596,76524589,13.99,0
Hydration Products,2011,111.12,6213816,690000000,12.15,0
Laser Masks,2011,10.47,4548863,47606436,-5.4,0
Laser Masks,2011,113.67,2395046,272000000,-0.46,0
Laser Masks,2011,32.38,5703915,185000000,-4.48,0
Laser Masks,2011,32.91,5733293,189000000,1.23,0
Laser Masks,2011,10.53,2603385,27401611,7.28,0
Laser Masks,2011,81.06,1809377,147000000,1.24,0
Laser Masks,2011,87.72,2575206,226000000,14.96,0
Laser Masks,2011,25.6,2591426,66350106,-4.99,0
Laser Masks,2011,32.67,2652848,86676070,5.54,0
Laser Masks,2011,25.19,5685164,143000000,-0.84,0
Laser Masks,2011,113.78,7102256,808000000,5.53,0
Laser Masks,2011,119.07,9743831,1160000000,14.83,0
Laser Masks,2011,87.42,6165958,539000000,12.39,0
Laser Masks,2011,18.12,7235664,131000000,19.82,0
Laser Masks,2011,54.73,8800621,482000000,7.73,0
Laser Masks,2011,84.71,4042671,342000000,8.6,0
Laser Masks,2011,25.47,3200803,81535572,4.11,0
Laser Masks,2011,79.85,133764,10681262,-4.48,0
Laser Masks,2011,109.98,9139374,1010000000,-4.19,0
Laser Masks,2011,95.31,8124549,774000000,1,0
Laser Masks,2011,10.15,4400069,44666669,13.57,0
Laser Masks,2011,55.96,5518894,309000000,16.35,0
Laser Masks,2011,114.15,3001797,343000000,15.25,0
Laser Masks,2011,23.85,9296897,222000000,12.22,0
Laser Masks,2011,62.72,5812394,365000000,-0.92,0
Laser Masks,2011,102.4,5470771,560000000,8.61,0
Laser Masks,2011,44.97,2775010,125000000,0.77,0
Laser Masks,2011,55.51,5445907,302000000,-6.96,0
Serums,2011,26.84,1686847,45282095,-7.14,0
Serums,2011,119.3,7207063,860000000,15.09,0
Serums,2011,78.62,2435951,192000000,-5.98,0
Serums,2011,16.42,931807,15296376,5.22,0
Serums,2011,94.58,1343792,127000000,-4.39,0
Serums,2011,112.11,7130819,799000000,-2.85,0
Serums,2011,52.52,1941402,102000000,12.25,0
Serums,2011,63.46,2588736,164000000,18.24,0
Serums,2011,102.56,6474752,664000000,1.72,0
Serums,2011,98.84,4769302,471000000,-4.01,0
Serums,2011,117.61,7577535,891000000,18.84,0
Serums,2011,115.53,8978001,1040000000,2.85,0
Serums,2011,34.94,5441233,190000000,14.34,0
Serums,2011,57.26,3896424,223000000,18.23,0
Serums,2011,57.31,7340601,421000000,11.46,0
Serums,2011,51.29,5477148,281000000,1.17,0
Serums,2011,81.65,6910003,564000000,-4.52,0
Serums,2011,38.77,2893999,112000000,-0.71,0
Serums,2011,97.29,3237086,315000000,-6.76,0
Serums,2011,37.59,4720940,177000000,12.65,0
Additional Treatments,2012,33.43,5299661,177000000,2.98,0
Additional Treatments,2012,87.82,6674666,586000000,-0.57,0
Additional Treatments,2012,46.16,8132942,375000000,10.37,0
Additional Treatments,2012,14.78,8397554,124000000,6.08,0
Additional Treatments,2012,70.82,243350,17235325,-2.52,0
Additional Treatments,2012,96.56,2449162,236000000,11.35,0
Additional Treatments,2012,73.62,5684820,419000000,19.39,0
Additional Treatments,2012,11.61,2312807,26841468,-7.21,0
Additional Treatments,2012,114.18,5890642,673000000,10.66,0
Additional Treatments,2012,34.35,144495,4963382,2.51,0
Additional Treatments,2012,77.06,4199966,324000000,11.74,0
Additional Treatments,2012,87.89,8598406,756000000,6.21,0
Additional Treatments,2012,49.01,5925268,290000000,2.68,0
Additional Treatments,2012,53.04,2352324,125000000,15.64,0
Additional Treatments,2012,80,9811456,785000000,7.06,0
Additional Treatments,2012,10.28,5148786,52943015,-2.49,0
Additional Treatments,2012,12.55,5655087,70976402,10.96,0
Additional Treatments,2012,95.19,7949151,757000000,-6.59,0
Additional Treatments,2012,109.1,7737862,844000000,9.57,0
Additional Treatments,2012,83.03,7580286,629000000,16.43,0
Additional Treatments,2012,34.03,8316953,283000000,-4.06,0
Additional Treatments,2012,12.47,1038676,12947619,19.14,0
Additional Treatments,2012,14.33,3298804,47258796,7.3,0
Additional Treatments,2012,47.39,593513,28124035,7.99,0
Additional Treatments,2012,94.45,5417242,512000000,6.82,0
Additional Treatments,2012,22.12,9786164,216000000,1.09,0
Additional Treatments,2012,41.98,2789245,117000000,9.99,0
Additional Treatments,2012,103.89,3940133,409000000,16.96,0
Anti-Aging Creams,2012,68.59,4951568,340000000,2.74,0
Anti-Aging Creams,2012,100.17,9464249,948000000,15.21,0
Anti-Aging Creams,2012,81.52,6516043,531000000,15.79,0
Anti-Aging Creams,2012,64.65,569389,36808722,7.1,0
Anti-Aging Creams,2012,43.79,6775540,297000000,6.03,0
Anti-Aging Creams,2012,95.8,6009521,576000000,9.86,0
Anti-Aging Creams,2012,18.03,1125672,20294679,-5.48,0
Anti-Aging Creams,2012,114.19,4447611,508000000,-4.21,0
Anti-Aging Creams,2012,21.75,5906771,128000000,12.25,0
Anti-Aging Creams,2012,55.12,223631,12325469,1.56,0
Anti-Aging Creams,2012,66.78,4025304,269000000,-7.24,0
Anti-Aging Creams,2012,118.31,170322,20150577,18.58,0
Anti-Aging Creams,2012,99.5,7632723,759000000,-6.09,0
Anti-Aging Creams,2012,56.02,5420136,304000000,16.16,0
Anti-Aging Creams,2012,18.14,8164586,148000000,-1.53,0
Anti-Aging Creams,2012,64.89,4823746,313000000,19.29,0
Anti-Aging Creams,2012,81.72,9294443,760000000,-3.01,0
Anti-Aging Creams,2012,96.14,4219458,406000000,14.96,0
Anti-Aging Creams,2012,91.48,3573585,327000000,4.11,0
Anti-Aging Creams,2012,90.51,4485430,406000000,19.7,0
Anti-Aging Creams,2012,119.47,6293629,752000000,-4.33,0
Anti-Aging Creams,2012,61.41,484233,29735171,-6.47,0
Anti-Aging Creams,2012,73.4,1650929,121000000,0.55,0
Anti-Aging Creams,2012,92.64,1813858,168000000,-3.23,0
Anti-Aging Creams,2012,31.28,1597684,49970110,0.96,0
Anti-Aging Creams,2012,92.53,6282583,581000000,8.86,0
Anti-Aging Creams,2012,106.13,7803375,828000000,3.92,0
Anti-Aging Creams,2012,79.9,5035635,402000000,-1.52,0
Cleanser,2012,27.86,1998578,55687704,15.6,0
Cleanser,2012,46.04,4424574,204000000,12.4,0
Cleanser,2012,11.58,6617420,76626247,17.13,0
Cleanser,2012,111.18,9990956,1110000000,4.65,0
Cleanser,2012,87.19,8279895,722000000,13.6,0
Cleanser,2012,55.23,6552535,362000000,12.7,0
Cleanser,2012,17.68,5590786,98844976,4.35,0
Cleanser,2012,29.86,5783840,173000000,18.53,0
Cleanser,2012,91.84,8049124,739000000,14.39,0
Cleanser,2012,11.88,5655447,67206863,6.46,0
Cleanser,2012,34.43,8478603,292000000,0.89,0
Cleanser,2012,118.22,9697766,1150000000,7.45,0
Cleanser,2012,17.2,1385614,23835331,9.63,0
Cleanser,2012,97.41,9440395,920000000,0.01,0
Cleanser,2012,64.63,7027497,454000000,2.45,0
Cleanser,2012,110.64,8568409,948000000,18.71,0
Cleanser,2012,79.19,6098701,483000000,13.55,0
Cleanser,2012,39.35,5432712,214000000,3.91,0
Cleanser,2012,114.2,1995022,228000000,13.44,0
Cleanser,2012,63.52,5989148,380000000,2.68,0
Cleanser,2012,75.46,3029218,229000000,0.19,0
Exfoliants,2012,56.06,7635309,428000000,9.01,0
Exfoliants,2012,94.09,1292476,122000000,-2.96,0
Exfoliants,2012,84.02,5470279,460000000,-1.23,0
Exfoliants,2012,95.86,3003643,288000000,-6.23,0
Exfoliants,2012,59.77,9580702,573000000,17.05,0
Exfoliants,2012,60.04,6100062,366000000,12.74,0
Exfoliants,2012,75.93,5309159,403000000,7.65,0
Exfoliants,2012,102.29,8428123,862000000,10.39,0
Exfoliants,2012,38.96,4320115,168000000,10.86,0
Exfoliants,2012,29.05,9914646,288000000,11.24,0
Exfoliants,2012,46.09,3331226,154000000,0.11,0
Exfoliants,2012,48.04,4416020,212000000,3.33,0
Exfoliants,2012,103.43,2650617,274000000,-5.02,0
Exfoliants,2012,46.52,9354954,435000000,-0.9,0
Exfoliants,2012,53.45,2999325,160000000,4.41,0
Exfoliants,2012,54.43,1537563,83684970,2.12,0
Exfoliants,2012,116.76,1499390,175000000,5.09,0
Exfoliants,2012,86.16,4928229,425000000,-0.01,0
Exfoliants,2012,50.52,9138228,462000000,5.61,0
Face Masks,2012,31.34,3457211,108000000,18.66,0
Face Masks,2012,56.7,9219947,523000000,-0.11,0
Face Masks,2012,86.12,1418670,122000000,-2.88,0
Face Masks,2012,69.96,5905942,413000000,-6.69,0
Face Masks,2012,59.05,1291201,76245968,5.35,0
Face Masks,2012,66,6750585,446000000,6.23,0
Face Masks,2012,13.06,3366652,43969944,2.89,0
Face Masks,2012,71.3,854585,60929905,2.6,0
Face Masks,2012,10.98,7225804,79328818,14.38,0
Face Masks,2012,85.36,1011683,86361847,15.12,0
Face Masks,2012,69.75,3446505,240000000,-0.35,0
Face Masks,2012,18.9,9484777,179000000,15.07,0
Face Masks,2012,93.77,2295284,215000000,-7.1,0
Face Masks,2012,38.53,1827866,70419308,0.65,0
Face Masks,2012,10.19,1268911,12935877,-4.56,0
Face Masks,2012,45.67,7422007,339000000,-0.32,0
Face Masks,2012,72.1,8480262,611000000,4.76,0
Face Masks,2012,97.83,9766450,955000000,-0.06,0
Face Masks,2012,34.86,9512111,332000000,-0.24,0
Face Masks,2012,17.2,2504065,43074572,11.61,0
Face Masks,2012,109.15,8161374,891000000,15.41,0
Face Masks,2012,48.75,9875880,481000000,10.01,0
Face Masks,2012,50.47,2364390,119000000,2.31,0
Face Masks,2012,35.69,9034380,322000000,10.4,0
Face Masks,2012,68.17,5365134,366000000,4.14,0
Face Masks,2012,90.75,7982572,724000000,-4.14,0
Face Masks,2012,81.96,5717575,469000000,1.3,0
Face Masks,2012,93.68,4383837,411000000,-1.47,0
Hydration Products,2012,39.73,6891303,274000000,10.65,0
Hydration Products,2012,95.07,8328162,792000000,5.36,0
Hydration Products,2012,24.51,5904362,145000000,7.8,0
Hydration Products,2012,118.61,7544974,895000000,-4.77,0
Hydration Products,2012,82.14,6224376,511000000,-2.45,0
Hydration Products,2012,57.4,3354625,193000000,1.13,0
Hydration Products,2012,93.64,465334,43572787,-0.28,0
Hydration Products,2012,21.64,9904847,214000000,9.84,0
Hydration Products,2012,52.37,9645308,505000000,9.36,0
Hydration Products,2012,100.9,2872009,290000000,3.57,0
Hydration Products,2012,85.39,4797791,410000000,5.9,0
Hydration Products,2012,55.56,9074796,504000000,1.92,0
Hydration Products,2012,104.77,8111816,850000000,-1.74,0
Hydration Products,2012,24.95,4878116,122000000,-0.3,0
Hydration Products,2012,110.2,406667,44814752,0.19,0
Laser Masks,2012,95.87,2681948,257000000,-4.09,0
Laser Masks,2012,98.52,5482138,540000000,0.85,0
Laser Masks,2012,108.34,4398309,477000000,15.94,0
Laser Masks,2012,111.54,8416117,939000000,5.88,0
Laser Masks,2012,41.45,1628152,67487448,18.72,0
Laser Masks,2012,51.55,5612342,289000000,-4.77,0
Laser Masks,2012,67.91,8721724,592000000,10.13,0
Laser Masks,2012,107.44,8554794,919000000,10.98,0
Laser Masks,2012,106.49,5515580,587000000,-0.58,0
Laser Masks,2012,47.98,5033695,242000000,-5.53,0
Laser Masks,2012,91.74,6513555,598000000,15.68,0
Laser Masks,2012,28.83,6569901,189000000,1.72,0
Laser Masks,2012,117.81,5485551,646000000,-4.78,0
Laser Masks,2012,99.26,5633022,559000000,11.35,0
Laser Masks,2012,108.27,7043818,763000000,10.37,0
Laser Masks,2012,87.96,9309202,819000000,-7.32,0
Laser Masks,2012,49.84,7473728,373000000,4.63,0
Laser Masks,2012,54.16,2130465,115000000,12.35,0
Laser Masks,2012,90.8,2229949,202000000,4.82,0
Laser Masks,2012,21.58,5147790,111000000,0.64,0
Laser Masks,2012,101.67,9940514,1010000000,12.01,0
Laser Masks,2012,65.58,1707939,112000000,19.78,0
Laser Masks,2012,12.35,8833701,109000000,-4.1,0
Serums,2012,92.1,4061748,374000000,-4.49,0
Serums,2012,73.57,8177426,602000000,-4.96,0
Serums,2012,76.66,8965714,687000000,15.73,0
Serums,2012,101.2,2461975,249000000,-0.18,0
Serums,2012,42.86,9512658,408000000,-0.19,0
Serums,2012,67.4,9981321,673000000,15.96,0
Serums,2012,86.52,2450136,212000000,4.32,0
Serums,2012,36.28,2098627,76142426,2.94,0
Serums,2012,79.28,2641243,209000000,17.51,0
Serums,2012,50.21,6677029,335000000,-3.02,0
Serums,2012,92.21,2536367,234000000,18.88,0
Serums,2012,102.17,4736105,484000000,19.47,0
Serums,2012,25.19,1138126,28664904,10.58,0
Serums,2012,11.76,8974942,106000000,15.7,0
Serums,2012,17.1,8561338,146000000,6.61,0
Serums,2012,64.82,9774018,634000000,-3.27,0
Serums,2012,73.57,7814253,575000000,-2.86,0
Serums,2012,42.74,5400300,231000000,5.65,0
Serums,2012,30.11,2137019,64345267,2.72,0
Serums,2012,25.31,6303071,160000000,15.17,0
Serums,2012,97.85,6755436,661000000,10.05,0
Additional Treatments,2013,19.23,9660081,186000000,15.59,0
Additional Treatments,2013,38.8,5593022,217000000,8.25,0
Additional Treatments,2013,108.62,5301399,576000000,3.58,0
Additional Treatments,2013,50.92,5269837,268000000,8.44,0
Additional Treatments,2013,69.41,7115537,494000000,8.11,0
Additional Treatments,2013,66.69,9292484,620000000,3.99,0
Additional Treatments,2013,106.52,5051480,538000000,-2.55,0
Additional Treatments,2013,100.94,4906962,495000000,-7.8,0
Additional Treatments,2013,86.39,9695179,838000000,4.15,0
Additional Treatments,2013,14.86,3682537,54705731,-5.51,0
Additional Treatments,2013,112.07,6325647,709000000,-6.39,0
Additional Treatments,2013,50.3,9276748,467000000,9.81,0
Additional Treatments,2013,52.91,1289321,68212772,2.72,0
Additional Treatments,2013,45.16,433855,19593145,16.04,0
Additional Treatments,2013,74.43,2406502,179000000,-3.5,0
Additional Treatments,2013,42.46,2887317,123000000,1.79,0
Additional Treatments,2013,10.93,7451754,81415392,6.95,0
Additional Treatments,2013,106.03,7512459,797000000,14.62,0
Additional Treatments,2013,118.04,6179177,729000000,8.33,0
Additional Treatments,2013,92.8,4582415,425000000,2.25,0
Additional Treatments,2013,77.33,8547774,661000000,11.62,0
Additional Treatments,2013,118.65,9992281,1190000000,-0.76,0
Additional Treatments,2013,66.33,2932411,194000000,1.5,0
Additional Treatments,2013,43.51,4097667,178000000,16.6,0
Additional Treatments,2013,89.11,4703620,419000000,5.7,0
Additional Treatments,2013,83.91,2926589,246000000,-6.46,0
Additional Treatments,2013,11.98,1653876,19815801,-6.55,0
Additional Treatments,2013,65.88,4435395,292000000,8.14,0
Additional Treatments,2013,35.67,2452996,87503323,6.1,0
Additional Treatments,2013,31.53,1728837,54515897,9.16,0
Anti-Aging Creams,2013,17.81,8616320,153000000,4.4,0
Anti-Aging Creams,2013,27.43,6563298,180000000,8.61,0
Anti-Aging Creams,2013,14.51,8181461,119000000,15.97,0
Anti-Aging Creams,2013,94.84,7265479,689000000,3.03,0
Anti-Aging Creams,2013,23.38,3777180,88304562,-7.64,0
Anti-Aging Creams,2013,94.62,7449595,705000000,0.6,0
Anti-Aging Creams,2013,119.59,951473,114000000,9.01,0
Anti-Aging Creams,2013,76.22,5029370,383000000,-1.8,0
Anti-Aging Creams,2013,103.2,4575205,472000000,12.32,0
Anti-Aging Creams,2013,118.35,4683967,554000000,16.61,0
Anti-Aging Creams,2013,115.14,3548138,409000000,-5.5,0
Anti-Aging Creams,2013,58.74,4805523,282000000,6.98,0
Anti-Aging Creams,2013,11.63,2801112,32583725,9.47,0
Anti-Aging Creams,2013,67.26,8942338,601000000,9.66,0
Anti-Aging Creams,2013,97.02,4291920,416000000,13.1,0
Anti-Aging Creams,2013,12.63,4276958,54018946,14.17,0
Anti-Aging Creams,2013,53.23,5076070,270000000,1,0
Anti-Aging Creams,2013,69.71,3165106,221000000,9.61,0
Anti-Aging Creams,2013,112.84,6778963,765000000,6.48,0
Anti-Aging Creams,2013,102.57,4309423,442000000,-6.78,0
Anti-Aging Creams,2013,61.21,323704,19813784,18.45,0
Anti-Aging Creams,2013,52.3,6291507,329000000,5.83,0
Anti-Aging Creams,2013,27.17,6452515,175000000,-1.33,0
Anti-Aging Creams,2013,82.82,3884776,322000000,-6.52,0
Anti-Aging Creams,2013,113.98,7573398,863000000,9.39,0
Anti-Aging Creams,2013,52.71,5701625,301000000,-4.69,0
Anti-Aging Creams,2013,36.23,3172788,115000000,-2.53,0
Anti-Aging Creams,2013,95.37,432037,41205093,3.9,0
Anti-Aging Creams,2013,36.57,1014326,37091004,2.42,0
Cleanser,2013,69.85,2503111,175000000,2.31,0
Cleanser,2013,18.3,8243498,151000000,-3.07,0
Cleanser,2013,38.2,3234022,124000000,-6.17,0
Cleanser,2013,19.09,493153,9413845,9.18,0
Cleanser,2013,37.97,8464682,321000000,3.3,0
Cleanser,2013,36.03,5869077,211000000,-5.67,0
Cleanser,2013,67.73,9091447,616000000,-0.91,0
Cleanser,2013,50.03,9564385,478000000,-7.29,0
Cleanser,2013,70.61,6366179,450000000,16.13,0
Cleanser,2013,26.62,2528400,67315389,-4.28,0
Cleanser,2013,34.23,419776,14369092,2.63,0
