Category,Year,Avg Price USD,Dollar Sales UD,YOY % Change
Lipstick,2019,20.5,892543415.6,-3.43
Lipstick,2004,19.14,683403157.3,-6.54
Lipstick,2022,30.8,309938576.7,-0.83
Lipstick,2018,32.41,449869547.8,-7.1
Lipstick,2000,21.46,685654166.6,-5.19
Lipstick,2008,39.56,946170941.4,9.09
Lipstick,2021,12.5,698820641.2,8.49
Lipstick,2000,17.6,964459547.4,-3.35
Lipstick,2021,34.98,522298261.9,-8.28
Lipstick,2017,15.4,536785325,7.56
Lipstick,2022,29.26,513726276.2,-7.85
Lipstick,2012,20.76,153833047.4,-5.92
Lipstick,2007,13.38,804282578.5,8.23
Lipstick,2015,21.42,430521513,-7.44
Lipstick,2007,8.26,799568605.4,13.91
Lipstick,2001,10.79,112271453.2,-6.68
Lipstick,2023,31.74,77001788.35,5.31
Lipstick,2013,10.39,714249650.1,3.94
Lipstick,2018,11.94,505333097.7,-1.1
Lipstick,2003,5.89,640387155.5,-2.67
Lipstick,2004,33.16,551466610.1,-8.73
Lipstick,2001,24,796971554.8,2.34
Lipstick,2020,16.44,183704165.9,11.04
Lipstick,2002,28.13,175771140,-0.85
Lipstick,2024,9.14,155484360.2,10.26
Lipstick,2018,30.69,102167554.9,13.71
Lipstick,2001,20.08,452597882.4,1.75
Lipstick,2022,31.03,231211991.8,6.97
Lipstick,2023,18.59,708146688.3,-0.9
Lipstick,2023,9.38,293295754.3,-6.88
Lipstick,2016,35.67,335546225.3,9.14
Lipstick,2000,19.23,177494462.9,-0.77
Lipstick,2008,26.7,792450641.9,11.62
Lipstick,2019,21.39,705116537.6,3.36
Lipstick,2008,35.42,836928181.9,-6.12
Lipstick,2021,36.41,586107091.7,-3.75
Lipstick,2011,19.49,74175833.95,-0.48
Lipstick,2007,10.99,951842183.2,13.34
Lipstick,2024,39.26,749767319.6,12.21
Lipstick,2017,39.38,875799525.1,-0.87
Lipstick,2020,32.57,544386903.8,-8.64
Lipstick,2015,18.88,128115648.9,3.79
Lipstick,2003,38.59,625948206.7,-5.76
Lipstick,2012,7.87,366428827.1,14.31
Lipstick,2019,7.21,540329325.1,-8.49
Lipstick,2015,28.83,267366253,-1.36
Lipstick,2009,11.31,987822106.2,8.21
Lipstick,2014,38.04,991862492.1,9.91
Lipstick,2013,38.19,754311049.2,7.33
Lipstick,2018,17.27,403350815.4,3.43
Lipstick,2009,27.29,369390442.7,-3.42
Lipstick,2015,10.25,91214809.5,1.99
Lipstick,2008,9.79,309028809.1,3.88
Lipstick,2007,23.64,127856521,8.32
Lipstick,2017,26.56,915464165.3,-7.83
Lipstick,2007,25.85,316295653.8,-5.95
Lipstick,2012,33.98,89280340.38,14.23
Lipstick,2002,29.66,176862301.6,2.99
Lipstick,2015,31.09,126295078.9,-0.16
Lipstick,2018,6.95,430326490.3,-7.74
Lipstick,2024,31.37,524460013.9,14.53
Lipstick,2007,31.96,985523465.5,7.01
Lipstick,2020,13.77,99887449.26,7.88
Lipstick,2022,31.53,490168002,12.75
Lipstick,2010,18.33,567881035.8,8.67
Lipstick,2009,28.04,749774144.4,13.52
Lipstick,2020,38.47,641773076.4,-1.93
Lipstick,2016,31.69,445445002.9,5.3
Lipstick,2010,37.52,952505263.3,-9.79
Lipstick,2022,17.58,515126641.1,12.11
Lipstick,2007,30.28,810897078.9,-4.67
Lipstick,2000,17.73,159789084,-2.02
Lipstick,2020,19.02,906953385.6,4.97
Lipstick,2008,20.76,200713081.3,11.63
Lipstick,2000,16.66,881307277.2,13.78
Lipstick,2024,10.87,752938827.8,1.85
Lipstick,2020,7.68,256398926.8,3.39
Lipstick,2015,39.99,929685502.9,14.17
Lipstick,2014,18.51,235090099.5,5.8
Lipstick,2006,30.93,226600418.5,8.97
Lipstick,2002,8.7,948602806.9,2.83
Lipstick,2002,6.5,987955966.4,-6.41
Lipstick,2016,13.59,701138237.6,10.03
Lipstick,2020,37.91,492725217.6,12.56
Lipstick,2021,16.54,458726333.5,2.71
Lipstick,2005,14.8,985953977.4,-0.74
Lipstick,2007,20.26,428808464,13.52
Lipstick,2015,28.01,142273069.3,3.74
Lipstick,2009,14.22,299984374.2,4.58
Lipstick,2021,26.33,352945212.6,-8.06
Lipstick,2019,35.95,137858526.6,5.37
Lipstick,2005,32.13,212877599,-9.99
Lipstick,2013,13.75,498128164.2,-3.1
Lipstick,2019,17.19,484644443.6,-6.88
Lipstick,2002,30.42,313376038.9,14.58
Lipstick,2004,37.69,642921063.3,2.72
Lipstick,2015,25.45,560863270.8,1.95
Lipstick,2013,28.66,964611396.5,3.92
Lipstick,2019,18.02,544175770.1,14.09
Lipstick,2009,29.36,108620261.4,5.98
Lipstick,2018,18.11,537160977.6,-1.96
Lipstick,2013,21.64,912810018.1,-0.49
Lipstick,2019,25.65,633903861.7,2.15
Lipstick,2015,5.22,537559573.7,11.42
Lipstick,2020,12.32,343177380.5,3.7
Lipstick,2007,39.44,248237683.1,5.99
Lipstick,2016,10.31,384059389.1,11.03
Lipstick,2001,39.1,247354775.3,7.7
Lipstick,2009,9.32,418097017,6.61
Lipstick,2005,35.6,151169358.9,-2.97
Lipstick,2002,7.03,734081600.5,2.51
Lipstick,2003,21.71,800237822.7,0.92
Lipstick,2011,21.12,610342790,0.8
Lipstick,2017,11.55,438743017.7,1.43
Lipstick,2005,20.19,264891493.7,-1.31
Lipstick,2011,25.68,298683324.6,-0.13
Lipstick,2011,16.68,185961512.2,-5.35
Lipstick,2016,35.19,52192326.58,-8.51
Lipstick,2005,7.31,920608187.1,1.48
Lipstick,2006,26.65,895873454.4,-8.14
Lipstick,2016,12.11,498537677.9,6.92
Lipstick,2024,8.71,822173505.7,4.84
Lipstick,2022,16.23,899654723.9,-7.76
Lipstick,2012,25.09,137394329.7,-2.31
Lipstick,2024,8.26,271450529.2,4.78
Lipstick,2004,23.5,109468488.2,-4.59
Lipstick,2008,30.95,798294363.7,-3.89
Lipstick,2003,10.02,265673531.5,-7.11
Lipstick,2018,15.66,426975256.5,-7.5
Lipstick,2009,32.65,586282203.2,13.04
Lipstick,2014,9.14,95641395.09,-6.08
Lipstick,2001,27.38,729234694,1.59
Lipstick,2010,25.92,693090503.7,14.74
Lipstick,2009,29.22,233362409,10.74
Lipstick,2014,5.88,62115149.99,-2.16
Lipstick,2002,5.54,174000753.6,12.7
Lipstick,2010,8.15,211747106.6,0.02
Lipstick,2017,34.95,257756606.4,-4.3
Lipstick,2001,10.63,558109282.3,1.13
Lipstick,2019,35.94,176467990.8,-9.33
Lipstick,2017,20.41,20497997.02,7.1
Lipstick,2002,36.66,507055849.2,-0.42
Lipstick,2023,24.34,893769850.3,8.65
Lipstick,2011,36.02,614637313.6,-0.37
Lipstick,2004,37.24,378081521.8,0.29
Lipstick,2019,9.19,939006618.2,-0.68
Lipstick,2011,27.15,266827187.1,5.88
Lipstick,2017,28.16,790926051.9,12.25
Lipstick,2015,9.89,360117533.4,-5.47
Lipstick,2007,16.56,338505586.7,7.58
Lipstick,2010,28.68,773238762.9,2.55
Lipstick,2022,22.08,62225984.35,13.51
Lipstick,2022,18.83,588605458.8,1.36
Lipstick,2000,10.03,413899559.3,3.02
Lipstick,2020,21.02,519219288.4,-2
Lipstick,2003,22.8,745434103.7,-0.74
Lipstick,2009,22.81,735532231.1,-3.8
Lipstick,2021,25.42,159913269.1,-3.59
Lipstick,2013,15.5,921065971.6,3.06
Lipstick,2009,25.21,608813173.2,-4.87
Lipstick,2011,16.4,414961160.6,-5.35
Lipstick,2017,9.91,887528237,-7.05
Lipstick,2024,10.97,346552208.6,1.31
Lipstick,2024,12.57,889938173.8,-3.83
Lipstick,2009,19.66,578630475.5,-8.88
Lipstick,2023,9.99,797671080.2,-8.31
Lipstick,2017,17.81,710842875.2,0.26
Lipstick,2006,36.26,823905648.4,11.85
Lipstick,2020,22.46,682867770.2,-8.58
Lipstick,2024,11.8,802349642.4,7.37
Lipstick,2023,34.69,524794780.2,-4.26
Lipstick,2024,35.2,922081167,5.92
Lipstick,2003,32.37,998562274.6,10.77
Lipstick,2023,27.36,863042325.1,8.34
Lipstick,2011,14.08,517687602.8,-4.41
Lipstick,2009,26.08,246406817.9,13.64
Lipstick,2002,23.96,287262629.7,12.05
Lipstick,2004,35.88,323165836.8,13.1
Lipstick,2023,23.1,912544581.3,-7.02
Lipstick,2001,10.77,221611404.5,-8.31
Lipstick,2002,32.62,125224001.6,-9.68
Lipstick,2014,7.5,781803945,-9.96
Lipstick,2006,33.91,139032691.1,-8.72
Lipstick,2001,6.35,109982925.5,-0.9
Lipstick,2015,39.89,194310467.8,11.39
Lipstick,2002,35.94,810368374.8,-2.11
Lipstick,2010,32.05,644349812.8,8.89
Lipstick,2022,8.01,129822720.5,7.17
Lipstick,2012,27.27,87251025.09,6.76
Lipstick,2005,33.12,534966455,8.13
Lipstick,2024,35.89,121132858.4,5.86
Lipstick,2013,13.43,831378785.5,7.89
Lipstick,2015,24.77,501332047.1,-6.96
Lipstick,2006,29.41,765344634.1,14.1
Lipstick,2000,31.27,359087432.4,11.23
Lipstick,2011,27.76,185131642.4,10.04
Lipstick,2016,23.31,166973503.8,10.09
Lipstick,2009,25.14,747294516.8,5.75
Lipstick,2023,27.72,333608727.1,-9.29
Lipstick,2013,10.53,513276393.7,7.31
Lipstick,2000,17.67,426678944.1,-9.59
Lipstick,2001,27.28,71719920.29,-5.86
Lipstick,2017,27.5,760129617.6,1.2
Lipstick,2019,23.57,786727002,-9.5
Lipstick,2005,20.18,996062795.3,5.35
Lipstick,2005,8.54,254968351.7,7.93
Lipstick,2004,18.51,99156824.3,-0.17
Lipstick,2009,33.3,784838137.6,2.79
Lipstick,2017,8.9,19908907.1,-5.99
Lipstick,2004,20.32,666096168.9,14.46
Lipstick,2011,7.67,381703972.4,9.17
Lipstick,2019,15.98,668300130.6,11.01
Lipstick,2018,21.94,229669400.9,-2.61
Lipstick,2012,21.48,477880440.6,12.83
Lipstick,2016,13.16,895982743,4.16
Lipstick,2017,32.66,915781497.3,1.18
Lipstick,2006,19.82,639592487.5,-6.24
Lipstick,2016,32.13,258467326.1,-4.71
Lipstick,2017,9.8,723103073.4,5.45
Lipstick,2004,9,208804638.8,-1.33
Lipstick,2018,17.88,667691938.7,-9.77
Lipstick,2021,14.57,458676496.2,-8.28
Lipstick,2000,20.31,778459194.5,8.57
Lipstick,2010,20.41,387419282.8,2.09
Lipstick,2017,8.08,931216377.4,-7.23
Lipstick,2000,35.97,773887144.6,7.23
Lipstick,2011,8.92,774421182.1,2.44
Lipstick,2015,17.9,656401364.4,-3.73
Lipstick,2023,9.94,546513034.1,9.3
Lipstick,2017,35.36,198788890.3,-7.08
Lipstick,2021,6.79,109355564.1,-9.28
Lipstick,2016,36.61,767261042.4,-4.13
Lipstick,2020,8.39,647110718.5,13.95
Lipstick,2013,32.14,520721147.2,0.97
Lipstick,2007,39.23,918852337.3,8.41
Lipstick,2011,39.14,859924881.7,-4.57
Lipstick,2018,6.35,479896623.7,7.42
Lipstick,2019,39.81,349864002.5,12.55
Lipstick,2003,36.61,517384417.8,-6.17
Lipstick,2011,8.74,35730450.11,4.35
Lipstick,2010,9.93,26490405.71,10.83
Lipstick,2005,35.3,755165091.7,13.94
Lipstick,2013,27.44,177096441.7,-2.53
Lipstick,2012,20.62,240320295.9,-4.68
Lipstick,2018,31.99,369923192,5.37
Lipstick,2016,9.79,12616637.17,9.46
Lipstick,2019,18.47,760183152.4,4.84
Lipstick,2017,10.01,495146081.6,-1.36
Lipstick,2021,10.81,624270200,12.51
Lipstick,2010,34.57,99094235.17,8.56
Lipstick,2008,37.42,722515196.7,-7.68
Lipstick,2021,21.77,279329598.7,11.71
Lipstick,2008,32.69,859042309.7,12.51
Lipstick,2011,28.93,438982054.1,5.53
Lipstick,2021,37.37,111442667.3,7.46
Lipstick,2007,33.91,211868983.2,2.67
Lipstick,2001,13.63,936502539.5,14.93
Lipstick,2014,12.39,114558783,-9.99
Lipstick,2011,19.15,111460108.9,8.64
Lipstick,2019,19.52,719492095.9,-2.8
Lipstick,2020,32.99,958219488.9,-2.6
Lipstick,2016,20.45,719787005,-4.72
Lipstick,2009,37.37,501892500.1,9.59
Lipstick,2011,13.76,941295998.1,-6.16
Lipstick,2004,25.76,891837987.2,6.32
Lipstick,2019,24.34,908651122.5,5.24
Lipstick,2001,22.43,163066925.1,-7.42
Lipstick,2002,10.94,918983643.8,13.03
Lipstick,2012,12.36,91792022.8,-6.44
Lipstick,2009,23.83,347107224,6.5
Lipstick,2008,31.12,153160458.3,-1.9
Lipstick,2008,22.88,585223714.4,-0.88
Lipstick,2017,15.37,163219585.5,14.75
Lipstick,2022,35.05,164388108.8,0.61
Lipstick,2005,15.35,766374742.4,-7.35
Lipstick,2001,24.38,105675814.4,10.28
Lipstick,2019,12.29,65892809.73,-5.25
Lipstick,2003,32.87,745982210.2,9.63
Lipstick,2011,22.37,793589066.5,3.55
Lipstick,2000,24.44,783386136.3,-0.96
Lipstick,2002,15.42,737117411.7,5.32
Lipstick,2007,38.23,910493035.6,-5.41
Lipstick,2007,39.31,702722425.1,-6.99
Lipstick,2011,6.02,44712130.74,-9.61
Lipstick,2012,37.6,297885051.8,7.86
Lipstick,2010,23.54,266458382.1,8.83
Lipstick,2002,38.31,118179075.2,-7.95
Lipstick,2010,23.05,703999015.3,-3.59
Lipstick,2024,20.38,560100636.4,12.21
Lipstick,2003,13.25,211123306.9,2.54
Lipstick,2010,12.68,812771542.7,9.08
Lipstick,2012,30.69,111747298.7,-7.74
Lipstick,2001,20.4,945127079.3,-9.46
Lipstick,2013,31.41,771293854.7,-2.24
Lipstick,2013,39.23,110023532.5,-6.63
Lipstick,2014,9.92,610872845.4,11.56
Lipstick,2013,23.56,93898130.96,1.19
Lipstick,2003,19.93,823031587.1,-9.58
Lipstick,2012,9.71,252028058.7,1.12
Lipstick,2012,35.6,649807749.3,10.68
Lipstick,2005,35.31,584155735.8,14.6
Lipstick,2014,19.72,701810264.9,9.8
Lipstick,2001,23.18,402970112,5.17
Lipstick,2004,8.19,764641777.7,-6.98
Lipstick,2011,38.1,720809744.9,-3.54
Lipstick,2005,38.12,328516671.8,4.28
Lipstick,2015,32.46,893896647.6,12.89
Lipstick,2007,24.05,638632104.9,6.53
Lipstick,2006,8.4,58816919.86,1.21
Lipstick,2007,29.42,156628186.5,14.23
Lipstick,2006,39.45,931844824.3,0.89
Lipstick,2010,24.45,446964458.5,1.21
Lipstick,2009,20.19,589753113.8,11.47
Lipstick,2019,13.69,209135032,8.93
Lipstick,2013,15.58,641320524.7,7.35
Lipstick,2003,5.59,371868216,13.16
Lipstick,2021,38.96,452359031.9,0.59
Lipstick,2010,18.33,899789784.1,12.95
Lipstick,2014,34.42,478327314.6,3.81
Lipstick,2005,10.58,766073054.9,10.1
Lipstick,2019,7.68,990777274.6,12.72
Lipstick,2024,25.47,205860722,-8.92
Lipstick,2011,23.62,612127131.6,9.16
Lipstick,2005,6.4,507518910.9,8.78
Lipstick,2021,9.8,511841063.9,-8.08
Lipstick,2010,34.93,383952040.9,5.56
Lipstick,2022,29.25,111347751.9,11.1
Lipstick,2012,30.91,233423238.9,-8.3
Lipstick,2009,5.21,958070553.8,-4.46
Lipstick,2009,17.45,882762059.6,7.14
Lipstick,2014,5.03,987349320,5.85
Lipstick,2015,7.43,248158891.8,9.69
Lipstick,2024,37.87,922152064.5,-6.93
Lipstick,2022,17.72,570320348.2,4.34
Lipstick,2021,32.79,173783551.8,-1.7
Lipstick,2002,28.35,10786183.25,-2.46
Lipstick,2013,18.96,71822637.65,-8.11
Lipstick,2013,27.2,630557422.3,4.21
Lipstick,2011,24.4,971228709.3,5.27
Lipstick,2017,36.67,460265862.5,7.19
Lipstick,2015,6.04,950885377.2,-2.39
Lipstick,2023,27.5,840405133.8,-5.02
Lipstick,2011,5.93,737859751.2,-1.43
Lipstick,2024,15.33,184769164.4,-0.48
Lipstick,2006,33.04,354223866.2,-0.81
Lipstick,2017,22.38,431130719,11.7
Lipstick,2011,16.29,286019698.8,-3.88
Lipstick,2011,23.18,199771418.3,-4.44
Lipstick,2006,34.24,83626813.62,14.99
Lipstick,2018,11.54,663034605.9,3.29
Lipstick,2001,6.05,327571366.7,4.7
Lipstick,2000,15.88,631293391.3,-9.27
Lipstick,2014,36.48,301070032.2,13.97
Lipstick,2002,19.61,566167398.1,-5.22
Lipstick,2003,35.81,895157761.6,12.76
Lipstick,2016,9.17,933482130.3,1.54
Lipstick,2006,31.82,588110158.5,10.79
Lipstick,2000,21.56,251685064.2,7.87
Lipstick,2013,8.69,452690059.4,11.19
Lipstick,2021,23.05,871637338.3,5.58
Lipstick,2013,32.81,958250664.4,-9.87
Lipstick,2018,16.67,780601437.2,-2.93
Lipstick,2010,28.52,771660678.7,3.52
Lipstick,2015,27.73,13255765.89,14.99
Lipstick,2021,12.27,941126814.5,-5.37
Lipstick,2001,22.02,889788791.7,-3.01
Lipstick,2016,14.63,725230971.4,-8.32
Lipstick,2001,21.22,686815812.1,6.85
Lipstick,2020,11.05,695035137.7,-9.87
Lipstick,2005,23.14,934949037.5,11.13
Lipstick,2007,29.35,510707601.1,5.19
Lipstick,2004,16.68,521774275.1,-7.86
Lipstick,2004,31.96,852112184.8,-8.23
Lipstick,2020,17.83,600223685.4,-5.32
Lipstick,2003,28.63,746797297.9,-2.82
Lipstick,2009,27.96,388502582.4,12.87
Lipstick,2009,20.24,266650668.8,13.26
Lipstick,2009,29.92,931879056.1,2.5
Lipstick,2013,9.41,759107397.7,10.27
Lipstick,2012,38.3,348090186.6,-4.57
Lipstick,2020,7.63,943679331.3,11.23
Lipstick,2010,13.2,887867668.4,-1.55
Lipstick,2019,5.28,745241455.8,14.16
Lipstick,2015,29.95,488545060.6,12.37
Lipstick,2019,36.34,459476110,-5.49
Lipstick,2004,25.65,833467861.2,-1.04
Lipstick,2000,20.18,196061165.4,13.94
Lipstick,2019,20.32,67836307.26,13.59
Lipstick,2010,5.48,276456091.6,-2.13
Lipstick,2009,29.39,237083710.7,11.72
Primer,2000,14.98,511576317.1,8.11
Primer,2013,25.05,915928576,6.09
Primer,2024,14.92,713163000,9.96
Primer,2011,17.36,772800681.9,13.9
Primer,2024,10.12,936248084.9,12.3
Primer,2011,6.66,990967923.8,-1.8
Primer,2016,12.68,689357106.5,12.04
Primer,2010,28.08,780978405.9,7.14
Primer,2008,17.22,644526720.1,11.68
Primer,2015,38.87,894391694.8,-7.9
Primer,2004,24.42,621790353.1,-0.96
Primer,2015,38.9,342532461.8,2.95
Primer,2018,30.77,579456969.4,3.92
Primer,2013,11.94,298807242.9,7.51
Primer,2023,29.96,891706030.2,6.16
Primer,2008,7.44,532566302.9,11.48
Primer,2012,18.64,43744086.55,2.86
Primer,2001,10.19,740382040.4,2.47
Primer,2015,28.23,433690310.5,7.43
Primer,2014,34.05,351735211.8,-2.23
Primer,2001,12.99,795182826.7,-8.32
Primer,2021,18.64,761565032.9,0.25
Primer,2002,12.02,708203479.6,-9.24
Primer,2019,15.62,254636409.6,-7.47
Primer,2013,28.85,920547503,6.13
Primer,2019,24.22,326219372,5.59
Primer,2022,27.22,878095239.8,11.27
Primer,2016,23.42,762178845,7.83
Primer,2003,15.06,928738881.7,9.6
Primer,2004,20.5,862392544.1,-3.63
Primer,2013,29.67,651215708.3,2.73
Primer,2010,39.67,216864506,-7.03
Primer,2016,39.95,861806166.6,5.76
Primer,2005,22.59,55513330.93,0.72
Primer,2012,14.38,119062690.9,1.51
Primer,2018,36.12,373439978.3,-6.71
Primer,2024,21.11,856773423.4,-0.4
Primer,2022,37.27,725639129.1,-5.56
Primer,2023,6.91,223413089.5,-6.15
Primer,2007,25.78,650037763.9,2.05
Primer,2012,24.24,808510381,1.69
Primer,2004,29.19,33854366.51,4.36
Primer,2019,16.2,294677003.5,6.22
Primer,2010,27.88,462978700.2,1.67
Primer,2018,25.64,407068733.3,-4.64
Primer,2019,11.29,31759107.03,12.6
Primer,2011,30.94,112755977.1,14.4
Primer,2006,15.81,980827778.6,13.56
Primer,2024,37.97,128672946.7,0.12
Primer,2018,9.75,71682636.39,-4.94
Primer,2003,25.45,615583474,11.34
Primer,2020,22.04,396517109.7,3.12
Primer,2020,12.91,10434002.07,3.81
Primer,2007,12.18,233674683.4,-3.12
Primer,2014,34.36,594241607.7,3.73
Primer,2020,34.73,297956344.2,-9.54
Primer,2011,36.9,173325992.3,-1.66
Primer,2020,7.21,537029998.6,-6.69
Primer,2006,23.76,592520935.1,1.19
Primer,2015,9.12,847431275.7,7.31
Primer,2021,18.58,273419378.1,-9.87
Primer,2011,29.31,739951204.9,12.02
Primer,2018,16.34,589324258.6,7.92
Primer,2011,27.97,852395548.9,2.09
Primer,2016,8.56,26023032.82,6.42
Primer,2024,5.49,561391811,8.6
Primer,2002,18.17,539385892.2,9.74
Primer,2010,37.79,555634114.7,-3.01
Primer,2015,27.16,171710173.2,9.23
Primer,2019,26.05,742774676.7,3.06
Primer,2018,21.41,645459072.9,14.7
Primer,2022,33.41,810524974.3,-2.15
Primer,2014,22.97,614413227.4,8.91
Primer,2001,24.91,948545416,8.63
Primer,2009,18.28,590947987.9,-9.34
Primer,2011,8.07,350990365.3,5.55
Primer,2003,35.89,423137942.4,-5.72
Primer,2014,33.84,451384308.5,4.74
Primer,2004,32.27,432356237.4,1.97
Primer,2016,39.61,945705149,-5.52
Primer,2017,27.8,375241965.3,4.25
Primer,2001,33.47,857261051.3,4.6
Primer,2017,7.68,667249174.5,7.06
Primer,2018,35.3,874862708.7,-3.06
Primer,2017,10.4,911918138,12.49
Primer,2021,31.08,618134408.8,-0.78
Primer,2010,15.22,648772373.6,1.1
Primer,2003,20.12,593026528.4,6.49
Primer,2020,7.36,870497175.1,-9.76
Primer,2020,32.53,678117979.2,-9.09
Primer,2008,21.87,542938678.6,-6.57
Primer,2000,33.96,239518421.9,13.71
Primer,2007,11.03,226443369.9,3.14
Primer,2023,31.18,23612527.41,-9.57
Primer,2022,8.66,188229707,-1.97
Primer,2007,37.42,658837077.2,5.21
Primer,2011,22.56,956645693.9,4.66
Primer,2005,24.77,461840340,1.48
Primer,2024,11.31,289919306.9,-0.9
Primer,2004,13.1,127548537.3,-7.31
Primer,2009,35.11,781006302.7,-9.29
Primer,2023,8.37,88699776.99,14.12
Primer,2019,29.71,881227569.7,3.17
Primer,2009,25.76,451468095.8,-8.5
Primer,2003,38.66,235058495.2,8.83
Primer,2012,26.06,737919784.1,13.12
Primer,2016,16.7,44685497.23,-5.52
Primer,2008,31.63,862430568.6,9.96
Primer,2015,19.37,359056063.9,0.44
Primer,2000,25.74,112344510.7,9.75
Primer,2022,12.21,598587180.6,4.74
Primer,2021,16.25,579739166.9,-2.3
Primer,2019,7.45,339817141,-3.33
Primer,2005,36.97,80171639.76,-0.23
Primer,2002,33.93,197098942.1,11.14
Primer,2000,10.26,179089725.7,9.32
Primer,2018,17.88,110848749.7,-1.91
Primer,2019,33.17,389798020.8,-2.24
Primer,2005,10.91,178492853.7,-0.05
Primer,2008,27.15,753023533.6,-7.38
Primer,2003,38.33,56430942.91,9.93
Primer,2020,10.71,470885515.5,12.69
Primer,2024,21.47,176170810.8,11.85
Primer,2019,18.38,647258170.2,4.66
Primer,2011,25.16,311782161.1,-3.08
Primer,2005,39.67,636672355.4,11.33
Primer,2022,22.73,902392980.2,7.78
Primer,2019,26.32,248631843.2,10.96
Primer,2009,17.11,97549116.67,6.85
Primer,2012,20.28,344456444.5,8.62
Primer,2010,23.7,961054703.1,9.26
Primer,2022,16.05,823837641.6,4.69
Primer,2023,29.53,108605498.8,3.77
Primer,2017,18.6,432513472,-4.12
Primer,2015,9.81,377863381.5,-7.59
Primer,2016,12.81,488853337,12.85
Primer,2005,18,186570300.2,9.8
Primer,2020,20.27,804840592.9,-8.7
Primer,2003,21.7,886021302.9,6.9
Primer,2009,20.82,967655367.2,-6.83
Primer,2000,24.71,273947463.6,-0.64
Primer,2007,17.02,451624652.5,1.56
Primer,2023,10.45,270864259.5,-4.16
Primer,2008,13.94,386248454.8,6.59
Primer,2006,17.56,111874679.5,1.75
Primer,2022,31.47,971857580.8,4.12
Primer,2019,16.49,960374019.6,-4.67
Primer,2000,27.37,20321997.97,8.64
Primer,2024,15.73,382555018.8,14.56
Primer,2020,12.14,476308785.3,3.6
Primer,2020,21.16,693130353.9,10.25
Primer,2009,22.05,256045178.8,1.13
Primer,2019,14.3,980260981.8,8.6
Primer,2002,35.82,230123396,0.84
Primer,2023,9.96,46349404.59,-1.47
Primer,2019,16.09,185641596.8,7.58
Primer,2019,29.12,685671627.3,10.49
Primer,2023,17.78,129298515.1,-8.03
Primer,2001,27.04,225036756.5,3.15
Primer,2024,30.58,616308593.2,8.85
Primer,2013,26.83,967001721.4,-8.75
Primer,2005,16.28,177554116.8,14.08
Primer,2018,30.36,567333902.2,-8.99
Primer,2017,35.49,911766888.1,-6.7
Primer,2016,22.52,521462445.5,9.39
Primer,2011,22.4,992534814.4,-6.43
Primer,2021,31.56,699610460.9,13.96
Primer,2001,19.97,914721059.1,7.11
Primer,2024,9.89,398461144.8,-4.86
Primer,2007,24.48,964466672.5,1.2
Primer,2018,10.69,484178644.6,10.04
Primer,2015,21.56,803065861.5,-5.14
Primer,2000,34.61,362674236.6,10.94
Primer,2009,35.13,230684093.7,3.74
Primer,2019,34.51,500833172.4,10.88
Primer,2010,13.26,592375012.1,9.32
Primer,2010,25.43,978036298.9,14.25
Primer,2011,33.31,335405970.8,5.43
Primer,2024,8.96,325742238.5,13.69
Primer,2022,10.03,713649636.8,-4.22
Primer,2001,32.18,436995944.5,6.58
Primer,2002,14.69,743198024.6,-9.4
Primer,2012,39,832997799.8,-5.74
Primer,2002,28.94,621863158,-4.7
Primer,2015,13.77,779745188.4,-4.88
Primer,2008,37.75,679320675.7,2.12
Primer,2010,9.27,82645612.72,-2.55
Primer,2017,27.11,131659635.2,-9.22
Primer,2010,36.06,120794863.5,12.12
Primer,2007,35.46,582554429.8,-0.46
Primer,2016,30.93,544350016.3,8.82
Primer,2008,14.66,977485152.9,10.12
Primer,2000,6.24,731050339.7,4.78
Primer,2015,10.01,877947494.4,2.18
Primer,2006,12.58,954128717.9,-5.95
Primer,2011,24.04,619779498,12.48
Primer,2004,20.5,564427400.5,1.5
Primer,2001,22.08,611587525.3,-8.93
Primer,2008,30.21,975075337,5.45
Primer,2001,28.71,797871456,12.19
Primer,2001,17.2,605687724.9,1.95
Primer,2002,29.51,88985136.62,13.08
Primer,2002,28.67,721580424.1,9.02
Primer,2012,8.56,970478707.9,-4.53
Primer,2004,16.23,125781901.3,3.41
Primer,2011,35.44,155113316.6,12.8
Primer,2003,37.1,22931420.83,-2.17
Primer,2008,14.08,347788590,-4.26
Primer,2010,24.3,505510641.7,-5.11
Primer,2001,28.09,612868650.2,6.74
Primer,2011,27.38,657876455.7,2.59
Primer,2018,11.89,92888473.29,3.95
Primer,2017,30.07,161827936.9,-6.38
Primer,2024,16.12,998200197.4,-7.27
Primer,2009,35.74,302220996.4,7.63
Primer,2017,21.98,796690421.5,10.63
Primer,2018,32.79,546279862,13.37
Primer,2018,16.31,832742150.3,-1.56
Primer,2011,17.43,60471651.87,2.81
Primer,2005,38.83,687290531.8,-1.62
Primer,2024,28.73,153000662.5,-6.22
Primer,2012,15,614598352.4,3.69
Primer,2023,37.91,594870617,3.88
Primer,2019,16.94,67594914.3,-0.4
Primer,2005,12.57,797173434.1,14.08
Primer,2019,18.51,651783184.4,13.92
Primer,2001,9.43,536181128.8,-4.33
Primer,2005,36.5,89889477.87,-5.99
Primer,2012,25.48,160883399.3,-8.6
Primer,2012,29.58,486368513.1,9.9
Primer,2019,21.31,768503815.8,-0.56
Primer,2014,22.33,295579615,12.66
